longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
0.216135,0.55898,0.431373,0.0588789,0.0519863,0.0266824,0.0537741,0.431222,285800,0.75
0.221116,0.555792,0.45098,0.0624905,0.0490379,0.0255893,0.0531163,0.453187,293000,0.75
0.218127,0.557917,0.411765,0.326568,0.31766,0.139634,0.323302,0.378271,371000,0.75
0.217131,0.556854,0.803922,0.03871,0.0401924,0.0181619,0.0437428,0.219831,157300,0.75
0.217131,0.555792,0.568627,0.0845414,0.115611,0.0476751,0.115442,0.163798,135300,0.75
0.216135,0.556854,0.823529,0.0504349,0.0681254,0.030326,0.0667653,0.201418,136700,0.75
0.216135,0.556854,0.960784,0.0417112,0.0498138,0.0198997,0.0465384,0.192997,160700,0.75
0.217131,0.556854,0.941176,0.0226614,0.0273122,0.0130329,0.0296004,0.232762,140600,0.75
0.217131,0.556854,1,0.0165573,0.0197083,0.00821211,0.0197336,0.253452,144000,0.75
0.218127,0.555792,0.901961,0.0318938,,0.0158917,0.0356849,0.267245,161900,0.75
0.218127,0.555792,0.921569,0.0247978,0.0299503,0.0124163,0.0294359,0.294541,156300,0.75
0.218127,0.555792,0.862745,0.0590569,0.0614525,0.0270467,0.0629831,0.211997,176000,0.75
0.218127,0.555792,0.745098,0.0402106,0.0540037,0.0239356,0.0518007,0.179025,145800,0.75
0.217131,0.555792,0.745098,0.0409482,0.0529174,0.0254772,0.0527874,0.199714,141900,0.75
0.217131,0.555792,0.588235,0.0616003,0.0825574,0.0380336,0.0741654,0.0945573,90700,0.75
0.217131,0.554729,0.784314,0.0404904,0.056797,0.0300177,0.0582141,0.0990124,90600,0.75
0.217131,0.554729,0.901961,0.0538176,0.0639354,0.0269626,0.0626542,0.116157,107900,0.75
0.216135,0.554729,0.705882,0.0400071,0.0554004,0.0260658,0.0524585,0.123571,107000,0.75
0.217131,0.554729,0.72549,0.0448141,0.0614525,0.0275792,0.0580497,0.133336,98200,0.75
0.216135,0.554729,0.960784,0.0301389,0.0403476,0.025337,0.0402894,0.0998607,89500,0.75
0.216135,0.554729,1,0.0191261,0.0270019,0.0124443,0.0269692,0.234921,93800,0.75
0.216135,0.554729,0.941176,0.05865,0.0699876,0.0363239,0.074001,0.0924677,96700,0.75
0.216135,0.555792,0.509804,0.0230683,0.036468,0.0110149,0.0256537,0.108874,97500,0.75
0.216135,0.555792,0.803922,0.0299608,0.0397269,0.0244962,0.0439073,0.159487,97300,0.75
0.216135,0.554729,0.823529,0.0512742,0.0631595,0.0310547,0.0601875,0.0959573,91200,0.75
0.215139,0.554729,0.941176,0.0347424,0.0436065,0.0220578,0.0440717,0.0831506,91400,0.75
0.216135,0.555792,1,0.0697391,0.08473,0.0413689,0.090939,0.122543,96200,0.75
0.216135,0.555792,0.980392,0.0535378,0.0729361,0.0327924,0.0718632,0.190018,120100,0.75
0.216135,0.555792,1,0.0444071,0.0560211,0.0287564,0.060023,0.107288,100000,0.75
0.215139,0.554729,1,0.0514268,0.0605214,0.0287844,0.0573919,0.135584,94700,0.75
0.214143,0.554729,0.901961,0.0283331,0.0400372,0.0230668,0.0457162,0.0862126,85700,0.75
0.215139,0.555792,0.784314,0.051732,0.0789882,0.039491,0.0744943,0.106688,89300,0.75
0.215139,0.555792,0.862745,0.0470522,0.0608318,0.0316433,0.0572274,0.152825,101400,0.75
0.215139,0.554729,0.784314,0.0233735,0.0319677,0.0145464,0.0259826,0.0488545,72500,0.75
0.215139,0.554729,0.862745,0.0252556,0.0367784,0.0175734,0.0388094,0.0982814,74100,0.75
0.214143,0.553666,0.686275,0.0153619,0.020329,0.0147986,0.021707,0.0745507,70000,0.75
0.214143,0.554729,0.705882,0.0681113,0.11406,0.0538692,0.109521,0.062744,84600,0.75
0.215139,0.554729,0.72549,0.0379216,0.0572626,0.0319796,0.0575563,0.0185101,81800,0.75
0.215139,0.553666,0.352941,0.0560812,0.0875233,0.0414249,0.0853478,0.0565165,81400,0.75
0.215139,0.553666,0.529412,0.0217203,0.0291744,0.012108,0.0264759,0.020779,81800,0.75
0.215139,0.554729,0.490196,0.0328348,0.0459342,0.0274952,0.0496629,0.0998607,85800,0.75
0.215139,0.552604,0.686275,0.0214914,0.0327436,0.0158076,0.0259826,0.0466614,87100,0.75
0.216135,0.552604,0.803922,0.0137087,0.023743,0.0105664,0.0200625,0.127288,83500,0.75
0.215139,0.551541,0.843137,0.0270614,0.0391061,0.0230388,0.0399605,0.11406,79700,0.75
0.215139,0.552604,0.823529,0.0179307,0.0226567,0.0116035,0.0253248,0.138895,83400,0.75
0.215139,0.551541,0.862745,0.0388117,0.0450031,0.0223661,0.0470317,0.0525924,84700,0.75
0.216135,0.551541,0.803922,0.0230683,0.0332092,0.0180218,0.032396,0.165956,80000,0.75
0.216135,0.551541,0.823529,0.0353273,0.0453135,0.0238796,0.0467028,0.13926,76400,0.75
0.216135,0.551541,0.843137,0.0138868,0.0183116,0.012108,0.0222003,0.111116,79700,0.75
0.216135,0.551541,0.803922,0.103566,0.135475,0.0765997,0.128104,0.134833,82400,0.75
0.217131,0.552604,0.784314,0.0409736,0.0689013,0.0414249,0.0679165,0.131233,97700,0.75
0.217131,0.552604,0.901961,0.0117249,0.0206394,0.00908097,0.0223647,0.113798,97200,0.75
0.217131,0.552604,0.823529,0.0207539,0.0297952,0.0137616,0.0292715,0.136391,101600,0.75
0.217131,0.551541,0.823529,0.0374129,0.0574178,0.034418,0.0559119,0.114398,86500,0.75
0.216135,0.552604,0.666667,0.0127677,0.0193979,0.00896886,0.0177602,0.0926815,90500,0.75
0.217131,0.552604,0.882353,0.0260441,0.0349162,0.0209087,0.036836,0.174473,107600,0.75
0.217131,0.552604,0.882353,0.0195076,0.0282433,0.0193391,0.0291071,0.120695,84200,0.75
0.216135,0.552604,0.882353,0.0534361,0.0605214,0.037445,0.0580497,0.120467,88900,0.75
0.216135,0.553666,0.862745,0.00834224,0.0116387,0.00781973,0.0129913,0.244617,80700,0.75
0.216135,0.553666,0.882353,0.0238822,0.0336747,0.0173211,0.0319026,0.0569027,87100,0.75
0.217131,0.553666,0.72549,0.0251793,,0.0204322,0.0424272,0.0772196,85100,0.75
0.216135,0.553666,0.862745,0.0251284,0.0403476,0.0251689,0.0425917,0.115392,82000,0.75
0.215139,0.553666,0.686275,0.0285874,0.040658,0.0134253,0.0245025,0.097709,82800,0.75
0.216135,0.553666,0.823529,0.0262984,0.0360025,0.01819,0.0348627,0.108212,84600,0.75
0.216135,0.553666,0.686275,0.0265782,0.033054,0.0181619,0.0271337,0.083592,82100,0.75
0.217131,0.554729,0.627451,0.0325042,0.047486,0.0279156,0.0468673,0.142246,89300,0.75
0.217131,0.553666,0.823529,0.0403123,0.0495034,0.025337,0.0501562,0.102219,98300,0.75
0.217131,0.553666,0.784314,0.0319192,0.0418994,0.0231228,0.0376583,0.138233,92300,0.75
0.217131,0.553666,0.843137,0.0309273,0.0383302,0.021301,0.041605,0.126081,88800,0.75
0.217131,0.553666,0.921569,0.0444834,0.0603662,0.0261218,0.0572274,0.0646612,90000,0.75
0.218127,0.554729,0.862745,0.0584211,0.0796089,0.0401917,0.0794277,0.138777,95500,0.75
0.218127,0.553666,0.72549,0.0624396,0.0966791,0.0424059,0.0790988,0.0732817,91700,0.75
0.217131,0.553666,0.901961,0.0253319,0.0325885,0.0166484,0.0302582,0.183363,100400,0.75
0.217131,0.554729,0.764706,0.0428048,0.0530726,0.0265142,0.0560763,0.0925987,94800,0.75
0.218127,0.554729,0.882353,0.0464164,0.047486,0.0246083,0.0494984,0.287562,164300,0.75
0.218127,0.554729,0.686275,0.0706801,0.0889199,0.0402197,0.0851834,0.135164,155500,0.75
0.219124,0.554729,0.745098,0.0463147,0.0442272,0.021301,0.0442361,0.384477,196900,0.75
0.22012,0.555792,0.509804,0.0566407,0.0564867,0.0362678,0.0582141,0.298651,279100,0.75
0.22012,0.554729,0.647059,0.0384302,0.0356921,0.015191,0.0345338,0.349664,252800,0.75
0.221116,0.554729,0.490196,0.0830154,0.0760397,0.0341658,0.0874856,0.335864,275400,0.75
0.222112,0.553666,0.627451,0.0459586,0.0403476,0.0225623,0.0358494,0.438622,250000,0.75
0.222112,0.553666,0.529412,0.0201434,0.0170701,0.00913703,0.0177602,0.496021,329800,0.75
0.22012,0.553666,0.686275,0.0174983,0.016139,0.0082962,0.0177602,0.243541,195500,0.75
0.22012,0.553666,0.627451,0.0338776,0.0308814,0.016144,0.0330538,0.436711,255900,0.75
0.221116,0.553666,0.568627,0.0104787,0.00822471,0.00375571,0.00805789,0.308623,311100,0.75
0.221116,0.553666,0.686275,0.0194822,0.0142768,0.00633426,0.0151291,0.335188,330000,0.75
0.221116,0.552604,0.784314,0.111857,0.103197,0.0412848,0.106397,0.310347,248900,0.75
0.218127,0.553666,0.882353,0.0242128,0.0248293,0.0119398,0.0251603,0.167246,142900,0.75
0.219124,0.553666,0.764706,0.0367007,0.0395717,0.0237114,0.0417694,0.233886,126300,0.75
0.219124,0.553666,0.843137,0.0492395,0.0617629,0.0264301,0.0542674,0.187935,135800,0.75
0.219124,0.552604,0.784314,0.0217203,0.0274674,0.0159197,0.0312449,0.182473,130600,0.75
0.218127,0.553666,0.45098,0.0454754,0.070298,0.0317834,0.063312,0.140488,107900,0.75
0.218127,0.553666,0.843137,0.0156417,0.0201738,0.0105104,0.0220358,0.141853,111100,0.75
0.219124,0.552604,0.823529,0.0351239,0.0425202,0.0238235,0.044565,0.207473,122000,0.75
0.219124,0.552604,0.941176,0.0336487,0.0428305,0.0213291,0.0462095,0.19397,118000,0.75
0.218127,0.553666,0.764706,0.0311562,0.0454687,0.0259256,0.0427561,0.0912815,95200,0.75
0.218127,0.553666,0.666667,0.0169134,0.0215705,0.0112952,0.021707,0.227914,94300,0.75
0.217131,0.552604,0.647059,0.0310545,0.0434513,0.0230107,0.0458806,0.123571,92500,0.75
0.217131,0.553666,0.705882,0.0350221,0.0443824,0.023319,0.0424272,0.137674,91800,0.75
0.218127,0.552604,0.823529,0.0389643,0.0463998,0.0230668,0.0483473,0.244259,109400,0.75
0.218127,0.552604,0.882353,0.0261204,0.027933,0.0158076,0.0345338,0.205825,129500,0.75
0.218127,0.552604,1,0.0195585,0.0226567,0.00986575,0.0235159,0.251438,143400,0.75
0.218127,0.552604,0.901961,0.0209065,0.0344507,0.0148547,0.0271337,0.146557,98200,0.75
0.218127,0.552604,0.843137,0.0278498,0.0369336,0.0169848,0.0351916,0.105019,103100,0.75
0.205179,0.569607,0.941176,0.0325805,0.0367784,0.0160599,0.038645,0.195404,276800,0.75
0.205179,0.569607,1,0.0407447,0.040658,0.0165644,0.0468673,0.333657,270900,0.75
0.205179,0.568544,1,0.057124,0.0653321,0.0243,0.0618319,0.205052,246200,0.75
0.204183,0.569607,0.72549,0.0575055,0.0808504,0.0287004,0.0835389,0.207763,224200,0.75
0.205179,0.568544,1,0.0399054,0.0540037,0.0193391,0.0534452,0.181901,229100,0.75
0.204183,0.568544,0.882353,0.0386083,0.0622284,0.0227585,0.061503,0.158874,211600,0.75
0.204183,0.569607,0.27451,0.129228,0.187927,0.0677429,0.188291,0.281548,256100,0.75
0.204183,0.568544,0.686275,0.0273412,0.0453135,0.0144343,0.0452228,0.173853,206300,0.75
0.204183,0.568544,1,0.0316903,0.0437616,0.0172931,0.0450584,0.247417,221300,0.75
0.201195,0.568544,0.803922,0.0340811,0.0450031,0.0153592,0.0435784,0.277713,207400,0.75
0.200199,0.567481,0.705882,0.0778015,0.144165,0.0715547,0.151784,0.0853505,350000,0.75
0.205179,0.568544,1,0.0805992,0.108163,0.0419014,0.11429,0.184797,218200,0.75
0.205179,0.567481,0.960784,0.0307493,0.0403476,0.0145744,0.0371649,0.232224,216700,0.75
0.205179,0.568544,1,0.0248487,0.0270019,0.0103983,0.0249959,0.321899,270600,0.75
0.205179,0.568544,1,0.0576581,0.0588144,0.0280557,0.0608453,0.322044,261400,0.75
0.206175,0.567481,1,0.0468488,0.0513656,0.0214692,0.0547607,0.25941,261300,0.75
0.205179,0.568544,1,0.0553436,0.0651769,0.0262619,0.0693965,0.314147,232200,0.75
0.207171,0.569607,0.803922,0.0419146,0.042365,0.0179938,0.0419339,0.353299,375400,0.75
0.208167,0.569607,1,0.0489598,0.0431409,0.0196754,0.0471962,0.509407,357300,0.75
0.207171,0.569607,1,0.0528257,0.0422098,0.0190869,0.0450584,0.514179,374400,0.75
0.207171,0.569607,1,0.045806,0.0370888,0.0159478,0.038645,0.391312,358800,0.75
0.207171,0.569607,1,0.0518592,0.0417443,0.0187225,0.0414406,0.444235,417500,0.75
0.207171,0.568544,1,0.07742,0.0577281,0.0272429,0.0598586,0.574771,430500,0.75
0.206175,0.569607,1,0.0589043,0.0507449,0.0217495,0.0511429,0.460373,362900,0.75
0.206175,0.569607,1,0.0508927,0.0386406,0.0183581,0.0399605,0.66086,397000,0.75
0.206175,0.569607,1,0.0574546,0.0507449,0.0228706,0.0549252,0.304023,346800,0.75
0.206175,0.568544,1,0.0311053,0.0260708,0.0114633,0.0274626,0.364912,327100,0.75
0.206175,0.568544,1,0.058828,0.0631595,0.023319,0.0605164,0.282024,290100,0.75
0.206175,0.568544,1,0.0525968,0.0509001,0.0201519,0.0501562,0.339113,292000,0.75
0.206175,0.568544,1,0.0664835,0.0732464,0.030326,0.0799211,0.250003,270900,0.75
0.207171,0.568544,1,0.067094,0.0566418,0.0271869,0.0582141,0.466621,371100,0.75
0.207171,0.568544,1,0.0502569,0.0453135,0.0201799,0.044565,0.337857,335600,0.75
0.208167,0.569607,0.705882,0.0564118,0.0518312,0.0252249,0.0593652,0.505765,371300,0.75
0.209163,0.568544,0.784314,0.028562,0.0301055,0.00989378,0.0296004,0.390298,344000,0.75
0.208167,0.568544,1,0.0782339,0.0765053,0.0280837,0.0758099,0.405588,342200,0.75
0.208167,0.568544,1,0.0942062,0.0822471,0.0336893,0.0827167,0.426401,370900,0.75
0.209163,0.568544,0.705882,0.0762501,0.0707635,0.0275792,0.0738365,0.485414,350000,0.75
0.209163,0.568544,0.803922,0.0727657,0.0712291,0.0288125,0.0735076,0.428539,368600,0.75
0.208167,0.567481,1,0.0648304,0.0645562,0.0249727,0.066272,0.396036,391800,0.75
0.208167,0.567481,1,0.057302,0.0634699,0.0229827,0.0618319,0.365374,415300,0.75
0.207171,0.567481,1,0.0854062,0.100403,0.034446,0.101957,0.260783,284900,0.75
0.207171,0.567481,1,0.0430083,0.0605214,0.0186664,0.0601875,0.209776,287500,0.75
0.207171,0.567481,0.843137,0.0572257,0.0917132,0.0276353,0.0902812,0.173329,272900,0.75
0.206175,0.567481,1,0.0634061,0.0760397,0.0295692,0.0761388,0.251238,259600,0.75
0.206175,0.567481,1,0.0302915,0.0308814,0.0140979,0.033876,0.254569,254500,0.75
0.206175,0.567481,1,0.0297574,0.0332092,0.0136215,0.0356849,0.235638,235600,0.75
0.205179,0.567481,1,0.0548604,0.0656425,0.0230107,0.0636408,0.233776,218400,0.75
0.205179,0.567481,0.921569,0.0600997,0.0758845,0.0288965,0.0779477,0.179763,229200,0.75
0.205179,0.567481,0.882353,0.0481459,0.0684358,0.0257014,0.0697254,0.171908,192100,0.75
0.205179,0.567481,1,0.0419146,0.0611421,0.0234872,0.0623253,0.210763,179300,0.75
0.204183,0.567481,0.862745,0.0114706,0.0225016,0.0209087,0.0223647,0.0672473,187500,0.75
0.204183,0.567481,1,0.0103515,0.0148976,0.00574568,0.0159513,0.0825644,138800,0.75
0.204183,0.566419,0.176471,0.0127423,0.0181564,0.00630623,0.0162802,0.115212,150000,0.75
0.204183,0.565356,0.960784,0.0126405,0.0195531,0.00795986,0.0208847,0.155177,140600,0.75
0.205179,0.564293,1,0.012081,0.0183116,0.00602595,0.0172669,0.142639,120000,0.75
0.204183,0.567481,0.882353,0.0418383,0.0581937,0.0238516,0.0582141,0.165522,144800,0.75
0.204183,0.566419,1,0.0793784,0.116077,0.0474229,0.112317,0.118681,144800,0.75
0.206175,0.567481,1,0.0242891,0.0290192,0.0112111,0.0281204,0.188584,245500,0.75
0.206175,0.566419,1,0.0149295,0.020329,0.00798789,0.0213781,0.207976,200000,0.75
0.206175,0.566419,0.941176,0.0514777,0.0848852,0.0269066,0.0855123,0.102109,173700,0.75
0.205179,0.566419,0.960784,0.0464673,0.083023,0.0315592,0.08469,0.14955,185600,0.75
0.205179,0.566419,1,0.0227122,0.0305711,0.0107346,0.0333827,0.232762,182600,0.75
0.206175,0.567481,1,0.048502,0.064401,0.0226464,0.0666009,0.172832,227900,0.75
0.206175,0.566419,0.882353,0.0768096,0.107852,0.0361557,0.110837,0.140902,220700,0.75
0.206175,0.566419,0.882353,0.0451447,0.0690565,0.0224782,0.0707121,0.163287,212000,0.75
0.207171,0.567481,1,0.0712396,0.144165,0.0383699,0.143891,0.116605,271400,0.75
0.207171,0.566419,0.568627,0.0372094,0.0679702,0.0240758,0.0697254,0.0881298,268800,0.75
0.207171,0.567481,0.705882,0.0665598,0.10568,0.0322038,0.101135,0.139315,277800,0.75
0.208167,0.567481,1,0.0291724,0.0394165,0.0134533,0.0407828,0.26061,332500,0.75
0.208167,0.567481,1,0.0600488,0.0935754,0.0435831,0.0940635,0.168556,338900,0.75
0.208167,0.567481,1,0.0661783,0.129733,0.0503097,0.126295,0.0844885,287500,0.75
0.209163,0.566419,0.784314,0.0173712,0.0217256,0.00737128,0.0200625,0.326133,384600,0.75
0.209163,0.566419,0.803922,0.0446106,0.072005,0.0611284,0.069232,0.141812,371400,0.75
0.209163,0.566419,1,0.0305712,0.0712291,0.0564197,0.0782766,0.030972,350000,0.75
0.209163,0.566419,1,0.0154382,0.036468,0.0377253,0.0409472,0.0461856,500001,0.75
0.208167,0.566419,1,0.0275955,0.0574178,0.0934443,0.0573919,0.0621578,175000,0.75
0.208167,0.566419,1,0.0704766,0.154718,0.0481516,0.155895,0.0473097,241700,0.75
0.207171,0.566419,0.666667,0.0817946,0.171788,0.0468623,0.164282,0.0859643,216700,0.75
0.207171,0.566419,0.941176,0.0342846,0.0569522,0.0197315,0.0573919,0.16446,211300,0.75
0.207171,0.566419,1,0.0783865,0.108163,0.0398273,0.113962,0.154294,210200,0.75
0.206175,0.565356,1,0.0238059,0.0301055,0.0109308,0.030916,0.231686,196400,0.75
0.206175,0.566419,1,0.0460603,0.0546245,0.0231228,0.055583,0.211211,191700,0.75
0.206175,0.566419,1,0.0313088,0.0463998,0.0159197,0.047854,0.122681,182300,0.75
0.205179,0.566419,0.843137,0.0645252,0.117008,0.0386502,0.117086,0.140488,175000,0.75
0.205179,0.566419,0.882353,0.0321736,0.0501241,0.0221138,0.0526229,0.13966,165900,0.75
0.205179,0.565356,1,0.0422961,0.0625388,0.0227585,0.0610097,0.103081,156900,0.75
0.206175,0.565356,1,0.0421435,0.056797,0.0220017,0.0567341,0.160101,164300,0.75
0.205179,0.566419,1,0.056539,0.0712291,0.0320076,0.0705476,0.14597,150000,0.75
0.205179,0.565356,0.960784,0.0631517,0.094041,0.0378654,0.092419,0.0998883,150500,0.75
0.206175,0.565356,1,0.0516049,0.0696772,0.0267664,0.0730143,0.0988124,169900,0.75
0.206175,0.565356,0.941176,0.0745206,0.103507,0.0380616,0.0998191,0.102061,147400,0.75
0.206175,0.564293,1,0.0570731,0.0730912,0.0280837,0.0736721,0.132191,152700,0.75
0.207171,0.565356,0.941176,0.052139,0.0673495,0.0258135,0.0679165,0.140812,182700,0.75
0.206175,0.565356,1,0.050791,0.0645562,0.0217775,0.0587074,0.199356,179300,0.75
0.206175,0.565356,1,0.0764281,0.107076,0.0442557,0.104424,0.142433,157700,0.75
0.206175,0.565356,0.784314,0.0562592,0.0851955,0.0339135,0.0932412,0.123074,153100,0.75
0.207171,0.565356,1,0.0276209,0.0471757,0.0135374,0.0437428,0.145322,250000,0.75
0.207171,0.565356,1,0.0211608,0.0287089,0.0137616,0.0286137,0.182763,206300,0.75
0.207171,0.565356,1,0.0449412,0.0575729,0.0237114,0.0598586,0.151136,218800,0.75
0.207171,0.565356,1,0.0586245,0.0903166,0.0315031,0.0899523,0.0927435,198200,0.75
0.208167,0.565356,0.666667,0.131212,0.270484,0.0917346,0.286302,0.0779851,253600,0.75
0.208167,0.565356,1,0.0888906,0.128957,0.0417613,0.130406,0.165825,257400,0.75
0.208167,0.565356,1,0.0959357,0.115301,0.0408644,0.111495,0.168315,289500,0.75
0.208167,0.565356,1,0.0734015,0.0935754,0.0350346,0.0883078,0.199266,241700,0.75
0.209163,0.565356,0.921569,0.0547078,0.0800745,0.0463298,0.0753166,0.175294,489600,0.75
0.209163,0.565356,1,0.0352765,0.0294848,0.0143222,0.0330538,0.454463,446200,0.75
0.209163,0.565356,1,0.0434152,0.049193,0.0200678,0.0483473,0.313541,456300,0.75
0.209163,0.565356,1,0.0403123,0.0687461,0.0245242,0.0736721,0.0872609,336800,0.75
0.210159,0.565356,1,0.0423725,0.034761,0.0144062,0.0350271,0.507041,500001,0.75
0.210159,0.564293,1,0.0947149,0.0734016,0.0382017,0.0814011,0.613509,500001,0.75
0.209163,0.565356,1,0.102905,0.102731,0.0368004,0.0968591,0.336513,376900,0.75
0.208167,0.564293,1,0.0919681,0.119025,0.0421817,0.123993,0.19048,309600,0.75
0.207171,0.564293,1,0.103617,0.142613,0.0503658,0.13386,0.152101,182300,0.75
0.207171,0.564293,0.901961,0.0527748,0.0619181,0.0200678,0.0534452,0.120219,172700,0.75
0.207171,0.564293,0.960784,0.0324788,0.0463998,0.0188346,0.0417694,0.0967504,150800,0.75
0.207171,0.564293,1,0.0501551,0.0659528,0.0244401,0.0595297,0.0746059,153600,0.75
0.207171,0.564293,1,0.0084694,0.012725,0.00417613,0.0124979,0.123047,106300,0.75
0.207171,0.564293,0.901961,0.0349204,0.047486,0.0235433,0.052294,0.0605923,142300,0.75
0.206175,0.564293,1,0.0154637,0.0223464,0.0077917,0.0215425,0.165646,119400,0.75
0.206175,0.564293,0.843137,0.0260186,0.0305711,0.0140979,0.0333827,0.0848333,147900,0.75
0.206175,0.564293,0.921569,0.0524187,0.0749534,0.0294571,0.0764677,0.121557,132900,0.75
0.205179,0.563231,0.666667,0.0475609,0.0648665,0.0284201,0.0679165,0.117978,132500,0.75
0.206175,0.562168,1,0.0789969,0.126009,0.0454049,0.125637,0.151708,126900,0.75
0.204183,0.563231,0.254902,0.187014,0.373526,0.0868018,0.337116,0.241507,143800,0.75
0.211155,0.562168,1,0.0759957,0.0586592,0.0264581,0.0592008,0.508772,500001,0.75
0.212151,0.561105,0.745098,0.0633298,0.0479516,0.0225623,0.0516362,0.783465,500001,0.75
0.212151,0.561105,0.803922,0.0760212,0.0518312,0.0284481,0.0549252,0.896477,500001,0.75
0.211155,0.561105,1,0.082405,0.0566418,0.0279716,0.0577208,0.807844,500001,0.75
0.211155,0.561105,1,0.0775472,0.0589696,0.0280837,0.0605164,0.530151,466100,0.75
0.211155,0.561105,1,0.0888143,0.0612973,0.0333249,0.0628186,0.819334,500001,0.75
0.210159,0.562168,1,0.044636,0.0380199,0.0163121,0.0371649,0.372057,457800,0.75
0.210159,0.562168,1,0.0622361,0.0482619,0.0255893,0.0518007,0.525476,471600,0.75
0.211155,0.561105,1,0.0409227,0.031347,0.0154993,0.0292715,0.568806,500001,0.75
0.210159,0.561105,1,0.0931634,0.0800745,0.0411166,0.0853478,0.390002,398600,0.75
0.209163,0.561105,1,0.062872,0.0623836,0.0308585,0.0652853,0.371243,340700,0.75
0.211155,0.554729,1,0.0771911,0.0799193,0.0347263,0.0850189,0.325023,289900,0.75
0.211155,0.554729,1,0.0576581,0.049969,0.0224782,0.0526229,0.290955,335300,0.75
0.211155,0.554729,1,0.0334198,0.0273122,0.0105104,0.0264759,0.330451,333000,0.75
0.210159,0.555792,1,0.0292741,0.0363128,0.0133972,0.0365072,0.147667,241000,0.75
0.211155,0.555792,1,0.0195839,0.0276226,0.0113792,0.026147,0.194584,189600,0.75
0.210159,0.555792,1,0.0434661,0.0597455,0.0247204,0.0611741,0.216673,206300,0.75
0.209163,0.555792,1,0.0673483,0.0876785,0.0410606,0.0930768,0.173529,215700,0.75
0.209163,0.555792,1,0.0263493,0.0339851,0.0134253,0.0351916,0.184632,210200,0.75
0.209163,0.555792,1,0.0387863,0.0495034,0.0230388,0.0432495,0.203666,208800,0.75
0.209163,0.555792,1,0.0217966,0.0242086,0.0119398,0.0258181,0.262748,197900,0.75
0.208167,0.556854,1,0.0246198,0.0335196,0.0147145,0.0340405,0.196128,201300,0.75
0.208167,0.556854,1,0.0265273,0.0369336,0.0138177,0.035356,0.166991,190800,0.75
